AREA,PERIMETER,NAFO_,NAFO_ID,ZONE
0.00001539920,0.01488270000,"617","0",
0.00051426400,0.11810900000,"618","0",
0.00008412310,0.04032670000,"619","0",
0.00004629540,0.03048540000,"620","0",
0.00001092350,0.01240490000,"621","0",
0.00004793890,0.03365690000,"622","0",
0.00002454170,0.01992400000,"623","0",
0.00331001000,0.86521100000,"624","0",
0.01644540000,0.67151000000,"625","0",
0.00007231550,0.03597600000,"626","0",
0.00007240000,0.04035900000,"627","0",
0.00001337760,0.01413170000,"628","0",
0.00006544400,0.03330080000,"629","0",
0.00000510934,0.00847851000,"630","0",
0.00001891880,0.02082270000,"631","0",
0.00003163130,0.02241810000,"632","0",
0.00002885010,0.02436870000,"633","0",
0.00002760090,0.02071110000,"634","0",
0.00016020500,0.06056160000,"635","0",
0.00005770850,0.03060500000,"636","0",
0.00011783400,0.05008290000,"637","0",
0.00003331420,0.02543100000,"638","0",
0.00003129310,0.02881400000,"639","0",
0.00021203800,0.06382500000,"640","0",
0.00001858770,0.02211100000,"641","0",
0.00041254300,0.12165400000,"642","0",
0.00049846900,0.10278500000,"643","0",
0.00023305000,0.09804420000,"644","0",
0.00010126000,0.04248400000,"645","0",
0.00000880536,0.01159350000,"646","0",
0.00003962470,0.02533910000,"647","0",
0.00043605400,0.10280200000,"648","0",
0.00004304140,0.02577710000,"649","0",
0.00001649340,0.01569250000,"650","0",
0.00000363206,0.00796127000,"651","0",
0.00005439570,0.02834730000,"652","0",
0.00029653800,0.09649610000,"653","0",
0.00012229100,0.05494080000,"654","0",
0.00005225100,0.03860480000,"655","0",
0.00000850127,0.01125040000,"656","0",
0.00002783480,0.02148090000,"657","0",
0.00004239280,0.03156650000,"658","0",
0.00001249170,0.01489610000,"659","0",
0.00008480930,0.03877940000,"660","0",
0.00011038000,0.05229930000,"661","0",
0.00013657000,0.04796450000,"662","0",
0.00001061660,0.01293110000,"663","0",
0.00006314200,0.04752270000,"664","0",
0.00002871700,0.02128440000,"665","0",
0.00000522142,0.00839373000,"666","0",
0.00000235178,0.00580937000,"667","0",
0.00000630447,0.00967734000,"668","0",
12.63050000000,36.84290000000,"669","0",6B
0.00259102000,0.88839300000,"670","0",
20.00000000000,18.00000000000,"671","0",6D
20.00000000000,18.00000000000,"672","0",6E
20.00000000000,18.00000000000,"673","0",6F
20.00000000000,18.00000000000,"674","0",6G
32.00000000000,24.00000000000,"675","1",6H
12.20070000000,20.39490000000,"676","0",6C
99.26020000000,175.23900000000,"677","3",0A
90.63320000000,103.01900000000,"678","0",1A
13.41900000000,30.20480000000,"679","0",1B
45.53910000000,106.75300000000,"680","2",0B
10.50930000000,17.60080000000,"681","0",1C
